opportunity_id,account_id,amount,is_won,call_count_during,email_count_during,meeting_count_during,total_activity_count_during,campaign_activity_count,activity_velocity,days_to_first_activity,days_since_last_activity,avg_intent_score_during,max_intent_score_during,high_surge_count_during,medium_surge_count_during,unique_intent_topics,had_competitor_intent,had_pricing_intent,total_email_threads,inbound_email_count,outbound_email_count,exec_involvement_count,unique_email_threads,email_response_rate,total_marketing_events_during,total_score_delta_during,avg_score_delta_during,unique_marketing_visitors,webinar_attended_count,content_download_count,demo_request_count,pricing_page_visits,integration_page_visits,case_study_views,total_engagement_duration,contact_count_total,executive_count,vp_count,director_count,manager_count,decision_maker_count,influencer_count,champion_count,zoominfo_exec_count,multi_threading_score,was_customer_before,previous_deal_count,previous_wins_count,previous_losses_count,historical_win_rate,total_historical_revenue,avg_historical_deal_size,days_since_last_win,days_since_last_loss,engagement_trend,velocity_change,intent_momentum,urgency,is_stalled,recent_activity_count,previous_activity_count,recent_intent_score,previous_intent_score,is_renewal,is_expansion,is_new_logo,days_to_renewal,opportunity_type,days_since_first_contact,persona_coverage,committee_diversity_score,has_c_level,has_decision_maker,has_champion,industry_Education,industry_Energy,industry_Finance,industry_Gaming,industry_Healthcare,industry_Manufacturing,industry_Media,industry_Retail,industry_Software,industry_Telecom,employee_band_1-50,employee_band_1001-5000,employee_band_201-500,employee_band_5001+,employee_band_501-1000,employee_band_51-200,region_APJ,region_EMEA,region_LATAM,engagement_intensity,activity_per_contact,decision_maker_ratio,deal_size_category,high_value_new_logo,is_highly_engaged,is_multi_threaded,is_marketing_qualified,is_intent_qualified,has_executive_involvement,velocity_score
OPP-3YP3PX1O,ACC-ZVI2NTHZ,65214,1,0,0,0,12,4,0.2727272727272727,1,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1.0,1,1,0,0,0,0,0,5342,4,0,0,1,3,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.75,0.0,HIGH,0,1,4,0.0,0.0,0,0,1,877,new_logo,163,0.6666666666666666,0.5,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,3.0,0.25,2.0,1,0,1,0,0,0,1.0909090909090908
OPP-V7MEBAI8,ACC-6RR1EI5E,99858,0,0,0,0,5,1,0.005988023952095809,217,39,43.6,87,1,1,5,1,0,8,0,8,0,8,0.0,6,42,7.0,4,0,0,0,3,0,3,15037,4,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,87.0,LOW,1,2,0,87.0,0.0,0,0,1,9999,new_logo,243,0.0,0.25,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0.0,1.25,0.0,2.0,1,0,1,1,1,0,0.023952095808383235
OPP-UFEAIRRG,ACC-ZTH77YEX,109798,1,0,0,0,5,2,0.10416666666666667,22,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,1,1,3,0,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,0,1,1021,new_logo,326,1.0,0.75,1,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,1.25,0.75,3.0,1,0,1,0,0,0,0.4166666666666667
OPP-VIGPX7IX,ACC-Z216EXBW,67410,0,0,0,0,6,2,0.12,2,15,49.0,49,0,1,1,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,1,0,3,0,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,49.0,LOW,0,2,0,49.0,0.0,0,0,1,859,new_logo,664,0.6666666666666666,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,1.5,0.75,2.0,1,0,1,0,0,0,0.48
OPP-RRJJ6VNV,ACC-7BPQL8RN,63391,0,0,0,0,15,4,0.016816143497757848,5,55,40.111111111111114,74,1,3,6,1,0,8,0,8,0,8,0.0,10,93,9.3,3,0,0,0,6,0,2,14876,4,0,0,2,1,3,0,0,1,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,43.0,LOW,1,2,0,43.0,0.0,0,0,1,9999,new_logo,175,1.0,0.75,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,3.75,0.75,2.0,1,1,1,1,1,0,0.06726457399103139
OPP-6U9EO9NV,ACC-6C0A393Q,295301,0,0,0,0,8,1,0.1951219512195122,2,10,0.0,0,0,0,0,0,0,3,0,3,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,1,1,3,1,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,0,1,853,new_logo,0,1.0,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.0,2.0,0.75,3.0,1,0,1,0,0,0,0.7804878048780488
OPP-7S7H6OM9,ACC-2VCXULWL,101342,0,0,0,0,11,4,0.24444444444444444,7,2,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,2,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,3,0,0.0,0.0,0,0,1,9999,new_logo,201,0.6666666666666666,0.75,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,2.75,0.25,3.0,1,0,1,0,0,0,0.9777777777777777
OPP-X3PV5WA7,ACC-LML9QB5D,18885,0,0,0,0,20,4,0.16393442622950818,5,35,27.0,27,0,0,1,0,0,3,0,3,0,3,0.0,1,6,6.0,1,0,0,0,1,0,0,102,4,0,0,0,1,1,3,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.5,27.0,HIGH,1,1,2,27.0,0.0,0,0,1,305,new_logo,743,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,5.0,0.25,0.0,0,1,1,0,0,0,0.6557377049180327
OPP-IDRHHO4W,ACC-X5S3S9PJ,84403,0,0,0,0,7,2,0.22580645161290322,8,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,0,0,3,1,0,3,12.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,2,2,0.0,0.0,0,0,1,9999,new_logo,0,0.3333333333333333,0.5,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,1.75,0.75,2.0,1,0,1,0,0,0,0.9032258064516129
OPP-EPGME0LJ,ACC-OQ0Q5UDY,68388,1,0,0,0,7,2,0.12962962962962962,7,3,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,1,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,0,0.0,0.0,0,0,1,9999,new_logo,203,0.3333333333333333,0.5,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,1.75,0.5,2.0,1,0,1,0,0,0,0.5185185185185185
OPP-3VRDMD32,ACC-C2X0XXH3,69686,0,0,0,0,12,3,0.02120141342756184,48,47,25.5,30,0,0,2,1,0,10,0,10,0,10,0.0,3,12,4.0,3,1,0,0,1,0,1,11613,4,0,0,1,3,0,4,0,0,0.0,0,1,0,1,0.0,0,55868.0,9999,183,INCREASING,1.0,21.0,LOW,1,1,0,21.0,0.0,0,0,1,9999,new_logo,82,0.6666666666666666,0.5,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3.0,0.0,2.0,1,0,1,1,0,0,0.08480565371024736
OPP-7T0W1XJ7,ACC-MY1OH38X,581051,0,0,0,0,10,2,0.30303030303030304,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,14,14.0,1,0,0,0,0,0,0,1318,4,0,1,0,2,1,3,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,3,3,0.0,0.0,0,0,1,9999,new_logo,909,0.6666666666666666,0.75,1,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.5,0.25,3.0,1,0,1,0,0,0,1.2121212121212122
OPP-ZPKWIN45,ACC-BR8PNZJA,36006,0,0,0,0,14,5,0.3888888888888889,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0,3.0,0,1,0,1,0.0,0,69861.0,9999,462,STABLE,0.0,0.0,LOW,0,4,4,0.0,0.0,0,0,1,698,new_logo,0,0.6666666666666666,0.75,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,3.5,0.25,1.0,0,1,1,0,0,0,1.5555555555555556
OPP-VFKX9S1I,ACC-DX5M9Q0C,61653,1,0,0,0,15,5,0.29411764705882354,5,1,86.0,86,1,0,1,0,0,0,0,0,0,0,0.0,1,7,7.0,1,0,0,0,1,0,0,1234,4,0,1,0,1,2,0,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,86.0,LOW,0,5,0,86.0,0.0,0,1,0,634,expansion,483,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.0,3.75,0.5,2.0,0,1,1,0,1,0,1.1764705882352942
OPP-7AY29FYL,ACC-9NBJXWKW,32591,0,0,0,0,10,0,0.04672897196261682,8,41,18.0,26,0,0,1,0,0,5,0,5,0,5,0.0,3,15,5.0,3,0,0,0,0,0,3,14421,4,0,1,2,1,2,2,0,1,7.5,0,1,0,1,0.0,0,91426.0,9999,356,INCREASING,1.0,10.0,LOW,1,1,0,10.0,0.0,0,0,1,9999,new_logo,864,1.0,0.75,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.0,2.5,0.5,1.0,0,0,1,1,0,0,0.18691588785046728
OPP-KUQCW4HA,ACC-4E3BYTHJ,115667,0,0,0,0,17,4,0.3541666666666667,4,2,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,1,4,4.0,1,0,0,0,0,0,0,3947,4,0,1,0,1,3,1,0,3,10.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.5,0.0,LOW,0,3,2,0.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.5,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,4.25,0.75,3.0,1,1,1,0,0,0,1.4166666666666667
OPP-841S6RBN,ACC-2P8TLB0P,25591,0,0,0,0,14,5,0.046052631578947366,10,28,99.0,99,1,0,1,0,0,2,0,2,0,2,0.0,3,17,5.666666666666667,2,0,0,0,2,0,0,10761,4,0,0,1,1,1,2,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,99.0,LOW,0,2,0,99.0,0.0,0,0,1,625,new_logo,809,1.0,1.0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,3.5,0.25,0.0,0,1,1,1,1,0,0.18421052631578946
OPP-EHRI70K6,ACC-RO1JYK6L,23707,0,0,0,0,13,8,0.03291139240506329,35,66,69.5,79,1,1,2,0,0,5,0,5,0,5,0.0,4,45,11.25,3,0,0,0,1,0,1,13171,4,0,0,1,1,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,19.0,LOW,1,1,0,79.0,60.0,0,0,1,710,new_logo,708,0.6666666666666666,0.75,0,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,3.25,0.25,0.0,0,1,1,1,1,0,0.13164556962025317
OPP-OWJSM2YN,ACC-U7KTV41M,70030,0,0,0,0,6,1,0.15,3,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,13,13.0,1,0,0,0,1,0,0,2181,4,0,2,1,1,3,1,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,0,1,984,new_logo,0,1.0,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,1.5,0.75,2.0,1,0,1,0,0,0,0.6
OPP-IVLWEY1N,ACC-0DYA3H8I,23517,1,0,0,0,10,2,0.3333333333333333,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,13,13.0,1,0,0,0,1,0,0,1157,4,0,0,1,1,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,3.0,0.0,LOW,0,4,1,0.0,0.0,0,0,1,1062,new_logo,24,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,2.5,0.25,0.0,0,0,1,0,0,0,1.3333333333333333
OPP-WUM0AY0S,ACC-6SYGL6XK,128402,0,0,0,0,5,3,0.125,9,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,4,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,2.0,0.0,LOW,0,3,1,0.0,0.0,0,0,1,9999,new_logo,84,0.6666666666666666,0.75,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.25,0.0,3.0,1,0,1,0,0,0,0.5
OPP-MO65NFWL,ACC-KU3ADBDP,59412,0,0,0,0,17,8,0.03777777777777778,14,37,0.0,0,0,0,0,0,0,3,0,3,0,3,0.0,7,44,6.285714285714286,4,1,0,0,4,0,0,12790,4,0,1,2,0,2,2,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,1,1,1,0.0,0.0,0,0,1,9999,new_logo,528,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.25,0.5,1.0,0,1,1,1,0,0,0.1511111111111111
OPP-6IDAMU83,ACC-G7QTN6FG,74702,1,0,0,0,11,3,0.2037037037037037,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,14,14.0,1,0,0,0,1,0,0,2634,4,0,1,1,1,2,1,0,1,7.5,1,1,1,0,1.0,46222,46222.0,240,9999,INCREASING,1.0,0.0,LOW,0,4,0,0.0,0.0,0,1,0,519,expansion,497,1.0,1.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,2.75,0.5,2.0,0,0,1,0,0,0,0.8148148148148148
OPP-G7LZANB7,ACC-X3VEKT8O,23790,0,0,0,0,13,6,0.059907834101382486,29,62,30.0,30,0,0,1,0,0,1,0,1,0,1,0.0,2,25,12.5,2,0,0,0,1,0,1,3006,4,0,1,0,1,1,1,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,30.0,LOW,1,1,1,30.0,0.0,0,0,1,9999,new_logo,896,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,3.25,0.25,0.0,0,1,1,0,0,0,0.23963133640552994
OPP-1LCDJ64Z,ACC-PXCDIWOA,106593,0,0,0,0,14,4,0.02460456942003515,107,76,64.0,68,0,2,2,1,0,4,0,4,0,4,0.0,3,24,8.0,2,0,0,0,2,0,1,4526,4,0,0,0,3,0,2,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,64.0,LOW,1,1,1,64.0,0.0,0,0,1,9999,new_logo,410,0.3333333333333333,0.5,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,3.5,0.0,3.0,1,1,1,1,0,0,0.0984182776801406
OPP-IMSYEB1V,ACC-JYVGHTEK,55713,1,0,0,0,17,2,0.3269230769230769,3,10,0.0,0,0,0,0,0,0,3,0,3,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,2,1,3,0,0,1,10.5,0,1,0,1,0.0,0,96295.0,9999,203,INCREASING,0.3333333333333333,0.0,LOW,0,4,3,0.0,0.0,0,0,1,9999,new_logo,908,1.0,0.75,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.25,0.75,1.0,0,1,1,0,0,0,1.3076923076923077
OPP-EOFRYJDB,ACC-7EYHADL0,116029,0,0,0,0,8,2,0.024539877300613498,9,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,13,6.5,2,0,0,0,1,0,0,4677,4,0,0,1,1,2,1,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,1,1,0,0.0,0.0,0,0,1,544,new_logo,679,1.0,1.0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.0,2.0,0.5,3.0,1,0,1,0,0,0,0.09815950920245399
OPP-VUDRNSHZ,ACC-8XR6I467,60367,1,0,0,0,13,2,0.325,2,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,2,0,2,9.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.5,0.0,HIGH,0,2,4,0.0,0.0,0,0,1,1566,new_logo,0,0.3333333333333333,0.5,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,3.25,0.5,2.0,0,1,1,0,0,0,1.3
OPP-HBWCTHSY,ACC-5VLWUI22,19064,0,0,0,0,12,2,0.21052631578947367,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,3,0,2,2,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,0,1,9999,new_logo,163,0.6666666666666666,0.5,1,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.0,0.5,0.0,0,0,1,0,0,0,0.8421052631578947
OPP-63KPWROJ,ACC-0CZ998G7,54452,0,0,0,0,15,8,0.026223776223776224,38,45,50.666666666666664,64,0,2,3,1,0,12,0,12,0,12,0.0,3,27,9.0,2,1,0,0,1,0,1,3430,4,0,1,1,1,3,0,0,2,10.5,0,1,0,1,0.0,0,55935.0,9999,405,INCREASING,1.0,31.0,LOW,1,1,0,31.0,0.0,0,0,1,9999,new_logo,259,1.0,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,3.75,0.75,1.0,0,1,1,1,0,0,0.1048951048951049
OPP-EMAOO0E3,ACC-XJXOBEPG,172333,0,0,0,0,20,5,0.5405405405405406,0,2,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,0,2,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.3333333333333333,0.0,LOW,0,4,3,0.0,0.0,0,0,1,9999,new_logo,468,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,5.0,0.75,3.0,1,1,1,0,0,0,2.1621621621621623
OPP-2WZDBTE2,ACC-RF1VJB2P,30203,1,0,0,0,17,7,0.34,1,0,46.0,46,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,46.0,LOW,0,3,3,46.0,0.0,0,1,0,776,expansion,413,0.6666666666666666,0.75,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,4.25,0.25,1.0,0,1,1,0,0,0,1.36
OPP-B52A0TAM,ACC-LSIWWDDC,21245,0,0,0,0,20,5,0.425531914893617,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,5,5.0,1,0,0,0,1,0,0,3556,4,0,0,1,0,0,4,0,0,0.0,0,1,0,1,0.0,0,39766.0,9999,349,INCREASING,1.0,0.0,LOW,0,4,2,0.0,0.0,0,0,1,9999,new_logo,272,0.3333333333333333,0.5,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,5.0,0.0,0.0,0,1,1,0,0,0,1.702127659574468
OPP-VSD9DTQ1,ACC-35ACOD1R,139710,1,0,0,0,7,2,0.1794871794871795,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,2,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,3,0,0.0,0.0,0,0,1,9999,new_logo,477,1.0,1.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,1.75,0.25,3.0,1,0,1,0,0,0,0.717948717948718
OPP-H5VQLZCY,ACC-OLV5GUR8,112194,0,0,0,0,19,6,0.2111111111111111,2,35,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,1,10,10.0,1,0,0,0,1,0,0,3653,4,0,1,0,0,2,0,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,2.0,0.0,LOW,1,3,1,0.0,0.0,0,0,1,374,new_logo,557,0.3333333333333333,0.5,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,4.75,0.5,3.0,1,1,1,0,0,0,0.8444444444444444
OPP-9N3P3IK8,ACC-V62W6Z10,35944,0,0,0,0,11,3,0.06395348837209303,12,27,39.0,48,0,1,2,0,0,1,0,1,0,1,0.0,1,13,13.0,1,1,0,0,0,0,0,2946,4,0,1,1,0,1,3,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,48.0,LOW,0,2,0,48.0,0.0,0,0,1,9999,new_logo,783,0.6666666666666666,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,2.75,0.25,1.0,0,0,1,0,0,0,0.2558139534883721
OPP-0YTO3GHA,ACC-E8YK5UW3,20424,0,0,0,0,10,3,0.20833333333333334,2,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,28,14.0,1,0,0,0,0,0,0,3148,4,0,0,2,1,2,1,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,3,3,0.0,0.0,0,0,1,408,new_logo,785,1.0,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,2.5,0.5,0.0,0,0,1,0,0,0,0.8333333333333334
OPP-QMRC1U89,ACC-A7P4SLMI,50825,0,0,0,0,15,4,0.3409090909090909,0,3,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,3,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,0,1,745,new_logo,347,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,3.75,0.25,1.0,0,1,1,0,0,0,1.3636363636363635
OPP-QAHI2M1Z,ACC-XMLOC6FQ,118665,0,0,0,0,5,0,0.004562043795620438,82,280,52.0,72,1,2,3,1,0,10,0,10,0,10,0.0,10,106,10.6,3,0,0,0,8,0,0,21591,4,0,0,0,0,1,1,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,35.0,LOW,1,1,0,35.0,0.0,0,0,1,1464,new_logo,0,0.3333333333333333,0.5,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,1.25,0.25,3.0,1,0,1,1,1,0,0.01824817518248175
OPP-MWIC55L8,ACC-USDAKURS,149935,0,0,0,0,7,1,0.019337016574585635,11,53,45.0,45,0,1,1,0,0,7,0,7,0,7,0.0,3,18,6.0,2,1,0,0,0,0,1,8530,4,0,1,2,1,2,2,0,1,7.5,1,1,1,0,1.0,37168,37168.0,99,9999,INCREASING,1.0,45.0,LOW,1,1,0,45.0,0.0,0,0,1,472,new_logo,569,1.0,0.75,1,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,1.75,0.5,3.0,1,0,1,1,0,0,0.07734806629834254
OPP-2SE077R2,ACC-HTVLP9A1,67219,0,0,0,0,17,4,0.3617021276595745,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,0,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.2,0.0,LOW,0,6,5,0.0,0.0,0,0,1,720,new_logo,386,1.0,1.0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,4.25,0.5,2.0,1,1,1,0,0,0,1.446808510638298
OPP-NKXCHSO1,ACC-MGL99HVB,19111,0,0,0,0,13,3,0.2708333333333333,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,1,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.5,0.0,LOW,0,3,2,0.0,0.0,0,0,1,9999,new_logo,434,0.6666666666666666,0.5,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0.0,3.25,1.0,0.0,0,1,1,0,0,0,1.0833333333333333
OPP-SGVX5TQT,ACC-DO8XD7N2,73320,0,0,0,0,12,5,0.030534351145038167,60,50,0.0,0,0,0,0,0,0,7,0,7,0,7,0.0,3,27,9.0,2,0,0,0,2,0,1,8024,4,0,0,0,1,0,2,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,1,1,0,0.0,0.0,0,0,1,9999,new_logo,660,0.3333333333333333,0.5,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,3.0,0.0,2.0,1,0,1,1,0,0,0.12213740458015267
OPP-JZ5JIOAI,ACC-W6IOXQXY,22752,0,0,0,0,7,2,0.018229166666666668,25,63,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,5,47,9.4,3,0,0,0,3,0,1,12802,4,0,1,0,1,1,2,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,1,1,0,0.0,0.0,0,0,1,629,new_logo,605,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,1.75,0.25,0.0,0,0,1,1,0,0,0.07291666666666667
